gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000231738.11	TSPAN19	0	2	1	0	0	4
ENSG00000231739.2	GAPDHP59	0	1	0	0	0	0
ENSG00000231740.1	ENSG00000231740	0	0	0	0	0	0
ENSG00000231741.2	ENSG00000231741	0	0	1	0	0	0
ENSG00000231742.6	LINC01273	31.999	1	13	1	5	4
ENSG00000231743.1	ENSG00000231743	0	0	0	0	0	0
ENSG00000231744.1	ENSG00000231744	1.005	1.004	1.001	4.023	0	0
ENSG00000231747.1	ENSG00000231747	1.026	3.115	1.038	10.462	3.086	12.383
ENSG00000231748.1	ENSG00000231748	0	0	0	0	0	0
ENSG00000231749.3	ABCA9-AS1	32.14	0	1	0	0	0
ENSG00000231750.3	NANOGP10	0	0	0	0	0	1
ENSG00000231752.9	EMBP1	0	0	0	0	0	0
ENSG00000231754.4	ENSG00000231754	0	0	0	0	0	0
ENSG00000231755.1	CHODL-AS1	0	0	0	0	0	0
ENSG00000231756.1	ENSG00000231756	0	0	0	1	0	0
ENSG00000231758.3	ARHGAP15-AS1	2	9.17	1	4	1	4
ENSG00000231760.5	ENSG00000231760	13.579	1	4	7	0	0
ENSG00000231762.1	ENSG00000231762	0	0	0	0	0	0
ENSG00000231763.1	SLC66A2P1	0	0	0	0	0	0
ENSG00000231764.11	DLX6-AS1	1	0	2	1	32	1
ENSG00000231765.1	PPP1R11P2	0	0	0	0	0	0
ENSG00000231766.1	MTCO2P5	0	0	0	0	0	0
ENSG00000231767.5	RPS27AP5	17.248	9.702	3.184	2.104	6.394	14.886
ENSG00000231768.2	LINC01354	2	2	2	3	3	2
ENSG00000231769.4	ENSG00000231769	15	12	10	12	6	39
ENSG00000231770.8	TMEM44-AS1	81	73	34	44	90	137
ENSG00000231772.5	ENSG00000231772	0	0	1	0	1	0
ENSG00000231776.5	LINC01611	0	0	0	0	0	0
ENSG00000231777.1	MTND4P21	0	0	0	0	0	0
ENSG00000231780.1	RBISP6	0	0	0	0	0	0
ENSG00000231781.1	ENSG00000231781	0	0	0	0	0	0
ENSG00000231782.7	LINC00575	0	0	0	0	0	0
ENSG00000231784.9	DBIL5P	0	0	0	0	0.998	0
ENSG00000231787.4	H2BP9	0	1	0	0	0	0
ENSG00000231788.4	RPL31P50	1	0	0	0	0	0
ENSG00000231789.4	PIK3CD-AS2	26	20	18	10	17	27
ENSG00000231791.1	ENSG00000231791	0	0	0	0	0	0
ENSG00000231793.8	DOC2GP	0	0	3.427	0	0	0
ENSG00000231794.5	ENSG00000231794	0	0	0	0	0	0
ENSG00000231795.1	ITCH-IT1	0	0	0	1	0	0
ENSG00000231799.2	PA2G4P6	2.005	2.004	0	0	1.001	0
ENSG00000231801.2	ANP32BP2	0	0	0	0	0	0
ENSG00000231802.1	DNAJB6P3	0	0	0	0	0	0
ENSG00000231804.1	RPL21P85	0	0	0	0	0	0
ENSG00000231806.4	PCAT7	284	20	53	24	103.999	51
ENSG00000231808.2	LINC01388	0	0	0	0	0	0
ENSG00000231809.4	NANOGP9	0	0	0	0	0	0
ENSG00000231810.1	RPL36AP35	0	0	0	0	0	0
ENSG00000231811.4	ENSG00000231811	1	2	0	0	3	1
ENSG00000231812.1	SNRPCP9	0	0	0	0	0	0
ENSG00000231814.3	LINC00210	0	0	0	0	0	0
ENSG00000231815.2	ENSG00000231815	0	0	0	0	0	0
ENSG00000231817.9	LINC01198	3	2	0	0	4	1
ENSG00000231821.1	NPM1P48	0	0	0	0	0	0
ENSG00000231822.1	SMC3P1	4.878	3.09	5.438	1.355	9.553	4.015
ENSG00000231824.4	AKAIN1	2	3	1	2	0	1
ENSG00000231826.9	LINC01819	73.001	37	678.002	16	239	38
ENSG00000231827.5	ENSG00000231827	0	0	0	0	1	0
ENSG00000231829.4	ENSG00000231829	2	0	2	1	1.006	0
ENSG00000231830.1	ENSG00000231830	0	0	0	0	0	0
ENSG00000231831.1	MTHFD1P1	0	0	0	0	0	0
ENSG00000231837.2	RPS7P2	0	0	0	0	0	0
ENSG00000231839.1	DPY19L4P2	0	0	0	0	0	0
ENSG00000231840.2	TMEM139-AS1	3	4	0	0	1	1
ENSG00000231841.1	FAM192BP	3.191	0	2.107	0	2.124	2.141
ENSG00000231845.3	HMGB3P14	0	0	0	0	0	0
ENSG00000231848.1	KRTCAP2P1	0	0	0	0	0	1.007
ENSG00000231849.1	UBE2V2P4	0	0	0	0	0	0
ENSG00000231851.6	MRPS9-AS1	0	0	0	0	0	0
ENSG00000231852.9	CYP21A2	1.188	1	8.587	0	3.281	1
ENSG00000231855.1	ENSG00000231855	0	0	0	0	0	0
ENSG00000231856.4	ENSG00000231856	71	45	25	41	46	65
ENSG00000231857.1	MORF4L1P5	0	0	0	0	0	0
ENSG00000231858.5	STAT4-AS1	1	0	0	0	0	0
ENSG00000231859.1	ENSG00000231859	0	3	0	0	2	1
ENSG00000231861.3	OR5K2	0	0	0	0	0	0
ENSG00000231863.2	ENSG00000231863	4	0	1	0	0	0
ENSG00000231864.2	ENSG00000231864	2	0	0	0	1	0
ENSG00000231866.2	ENSG00000231866	0	0	0	0	0	0
ENSG00000231867.1	ENSG00000231867	0	0	0	0	0	0
ENSG00000231868.1	ENSG00000231868	0	0	0	0	0	0
ENSG00000231870.4	KRT17P3	0	0	0	0	0	0
ENSG00000231871.5	IPO9-AS1	4	1	2	2	1	3
ENSG00000231873.2	ENSG00000231873	0	2	0	0	0	0
ENSG00000231874.3	TSPY18P	0	0	0	0	0	0
ENSG00000231875.1	ENSG00000231875	2	2	1	1	3	2
ENSG00000231876.8	ENSG00000231876	0	0	0	0	0	0
ENSG00000231877.1	ENSG00000231877	0	0	0	0	0	0
ENSG00000231878.1	SNRPFP1	2.064	4.271	0	1.022	1.021	1.02
ENSG00000231879.1	TXNL1P1	0	0	0	0	0	0
ENSG00000231880.2	ENSG00000231880	0	0	0	0	2	0
ENSG00000231881.2	ENSG00000231881	13	1	5	0	7	3
ENSG00000231882.1	F10-AS1	0	0	0	0	0	0
ENSG00000231883.1	ENSG00000231883	0	0	0	0	0	0
ENSG00000231884.1	NDUFB1P1	0	0	0	0	0	1.005
ENSG00000231887.9	PRH1	26.339	12.599	39.906	11.719	35.492	18.207
ENSG00000231888.1	MTND5P15	0	0	0	0	1	0
ENSG00000231889.9	TRAF3IP2-AS1	70	37	47	16	54.001	23
ENSG00000231890.10	DARS1-AS1	10	4	12	13	17.001	10
ENSG00000231892.1	ENSG00000231892	0	0	0	0	0	0
ENSG00000231894.2	WDR95P	0	0	0	0	0	0
ENSG00000231896.1	ENSG00000231896	0	0	1	0	0	0
ENSG00000231897.1	MARK2P14	0	0	0	0	0	0
ENSG00000231898.9	MYO3B-AS1	0	0	0	0	0	0
ENSG00000231900.3	GOT2P1	0	0	0	0	0	0
ENSG00000231901.1	ENSG00000231901	0	0	0	0	0	0
ENSG00000231902.2	ENSG00000231902	0	0	0	0	0	0
ENSG00000231903.1	ENSG00000231903	1	0	2	0	1	1
ENSG00000231905.2	SETP10	0	0	0	0	0	0
ENSG00000231906.1	COX7BP6	0	0	0	0	0	0
ENSG00000231907.2	GAPDHP37	0	0	1	0	0	0
ENSG00000231908.2	IDH1-AS1	1	8	3	2	8	20
ENSG00000231909.8	MAP1LC3BP1	0	0	0	0	0	0
ENSG00000231910.1	GAMTP2	0	0	0	0	0	0
ENSG00000231911.1	TPRKBP1	0	0	0	0	0	0
ENSG00000231912.2	ENSG00000231912	0	0	1	0	0	0
ENSG00000231913.1	RARRES2P3	0	0	0	0	0	0
ENSG00000231914.1	LINC00387	0	0	0	0	0	0
ENSG00000231915.2	SALL4P5	0	0	0	0	0	0
ENSG00000231916.1	ENSG00000231916	0	1	0	0	1	0
ENSG00000231918.1	ENSG00000231918	0	0	0	0	0	0
ENSG00000231920.1	NEBL-AS1	4	1	1	1	6	3
ENSG00000231922.1	ENSG00000231922	0	0	0	0	0	0
ENSG00000231923.1	ENSG00000231923	0	0	0	0	0	0
ENSG00000231924.10	PSG1	0	0	0	0	0	0
ENSG00000231925.14	TAPBP	3915.68	4891.116	3850.184	2367.994	4624.87	794.997
ENSG00000231926.1	SEPHS1P7	0	0	0	0	0	0
ENSG00000231927.1	ENSG00000231927	0	0	0	0	0	0
ENSG00000231929.2	HMGB3P31	0	0	0	0	0	0
ENSG00000231930.1	ENSG00000231930	0	0	0	0	0	0
ENSG00000231931.1	ENSG00000231931	0	0	0	0	0	0
ENSG00000231933.7	MYO18B-AS1	0	0	0	0	0	0
ENSG00000231934.2	FAM242A	0	0	1	0	0	0
ENSG00000231937.1	ENSG00000231937	0	0	0	0	0	0
ENSG00000231940.1	RPS7P3	8.345	6.24	1.002	3.115	0	5.54
ENSG00000231942.3	HNRNPA1P36	0	0	0	0	1	0
ENSG00000231943.11	PGM5P4-AS1	0	3.797	0	3.078	0	6.458
ENSG00000231944.1	PHKA1-AS1	0	0	1	0	0	0
ENSG00000231947.1	MTND2P24	1	6	2	0	1	3
ENSG00000231948.2	HS1BP3-IT1	4	1	3	1	0	0
ENSG00000231949.1	ENSG00000231949	0	0	0	0	0	0
ENSG00000231951.1	ENSG00000231951	0	0	0	0	0	0
ENSG00000231952.3	DPY19L1P2	9.13	3.449	0	1.11	3.426	1.251
ENSG00000231953.2	ENSG00000231953	0	0	0	0	0	0
ENSG00000231954.1	MTND2P22	0	0	0	0	0	0
ENSG00000231955.1	ENSG00000231955	0	0	0	0	0	0
ENSG00000231956.1	HNRNPA1P9	0	0	0	0	0	0
ENSG00000231957.2	GNAI2P2	0	0	0	0	0	0
ENSG00000231961.1	ENSG00000231961	0	0	0	0	0	0
ENSG00000231963.1	ENSG00000231963	0	0	0	0	0	0
ENSG00000231964.1	ENSG00000231964	2	0	0	0	0	0
ENSG00000231965.4	RPL17P29	0	0	0	0	0	0
ENSG00000231966.1	LINC02818	0	0	0	0	0	0
ENSG00000231967.1	ENSG00000231967	1	9	2	2	1	4
ENSG00000231969.4	MMADHC-DT	13	26	25	24	14	23
ENSG00000231970.1	ENSG00000231970	0	2	0	0	1.013	0
ENSG00000231971.6	CT69	0	0	0	0	0	1
ENSG00000231976.9	FAM238B	0	0	0	0	0	0
ENSG00000231977.2	ENSG00000231977	1	0	0	0	1	0
ENSG00000231978.2	ENSG00000231978	0	0	0	0	0	0
ENSG00000231979.1	ENSG00000231979	1	0	0	0	0	0
ENSG00000231980.1	ENSG00000231980	0	0	0	0	0	0
ENSG00000231981.3	RPL7L1P12	0	0	0	0	0	0
ENSG00000231982.1	MCF2L2P1	0	0	0	0	0	0
ENSG00000231983.1	LINC00415	0	0	0	0	0	0
ENSG00000231984.1	ENSG00000231984	0	0	0	0	0	0
ENSG00000231985.1	ENSG00000231985	0	0	0	0	0	0
ENSG00000231986.1	ENSG00000231986	0	0	0	0	0	0
ENSG00000231987.1	LINC01787	0	0	0	0	0	0
ENSG00000231988.1	OFD1P3Y	1	0	1	0	0	0
ENSG00000231989.5	PPP1R2B	1.039	0	0	3.176	0	0
ENSG00000231990.2	ENSG00000231990	0	0	0	0	0	0
ENSG00000231991.4	ANXA2P2	26.792	33.606	33.841	42.949	40.11	39.684
ENSG00000231992.1	ENSG00000231992	0	1.017	2	5	3	0
ENSG00000231993.2	EP300-AS1	0	1	4	7	3	1
ENSG00000231995.2	RPL7AP76	0	0	0	0	0	0
ENSG00000231996.1	ENSG00000231996	0	0	0	0	0	0
ENSG00000231999.8	LRRC8C-DT	13	22.999	9	18	23.213	9
ENSG00000232000.5	CLCN3P1	0	0	0	0	0	0
ENSG00000232001.2	ENSG00000232001	0	0	0	0	0	0
ENSG00000232002.2	LINC01880	0	0	0	0	0	0
ENSG00000232003.2	ZNF736P12Y	0	0	0	0	0	0
ENSG00000232004.1	CAP1P2	9.043	9.04	3.006	0	1.002	1.002
ENSG00000232006.9	ENSG00000232006	1	0	3	0	0	2.003
ENSG00000232009.1	ENSG00000232009	0	0	0	0	0	0
ENSG00000232010.1	DNMT3L-AS1	2	2	0	0	0	0
ENSG00000232015.2	HSPE1P25	0	0	0	0	0	0
ENSG00000232019.1	ENSG00000232019	5.743	0	1.368	0	2.048	5.241
ENSG00000232021.9	LEF1-AS1	12	1	5	1	4	3
ENSG00000232022.10	FAAHP1	0	1.31	0	1	0	0
ENSG00000232023.3	LINC01807	65.999	0	9	2	0	1
ENSG00000232024.2	LSM12P1	69.514	42.906	34.579	92.326	113.807	29.364
ENSG00000232027.2	ENSG00000232027	0	0	0	0	0	0
ENSG00000232028.1	PRKD3-DT	0	0	0	0	0	0
ENSG00000232029.1	ELOCP15	0	0	0	0	0	0
ENSG00000232030.4	MAGEB6B	0	0	0	0	0	0
ENSG00000232031.1	ENSG00000232031	0	0	0	0	0	0
ENSG00000232032.1	ENSG00000232032	0	3.892	1	2.894	2.882	0
ENSG00000232034.1	ENSG00000232034	0	2	2	0	2	1
ENSG00000232035.1	ENSG00000232035	0	0	0	0	0	0
ENSG00000232036.2	ENSG00000232036	0	1	0	0	0	0
ENSG00000232037.3	RPL21P29	1.037	3.059	2.021	1.027	0	1.002
ENSG00000232039.3	DEFT1P2	0	0	0	0	0	0
ENSG00000232040.4	SCAND3	236	66	13	25	62	41
ENSG00000232041.1	PSMD10P3	0	0	0	0	0	0
ENSG00000232042.1	ENSG00000232042	0	0	0	0	0	0
ENSG00000232043.1	ENSG00000232043	0	0	0	0	1	0
ENSG00000232044.8	SILC1	2	0	2	1	0	0
ENSG00000232046.7	LINC01798	5	1	0	2	3	1
ENSG00000232048.2	HNRNPCP9	0	0	0	0	0	0
ENSG00000232050.1	ENSG00000232050	0	0	0	0	0	0
ENSG00000232053.7	ENSG00000232053	2	4	1	0	2	1
ENSG00000232054.1	NPM1P34	0	1.001	0	1.001	0	0
ENSG00000232056.1	ENSG00000232056	0	0	0	1	0	0
ENSG00000232057.1	ENSG00000232057	0	0	0	0	0	0
ENSG00000232058.1	ENSG00000232058	0	0	0	0	0	0
ENSG00000232059.3	ENSG00000232059	1	1	2	0	2	2
ENSG00000232060.3	SLC4A1APP1	0	0	1.27	0	0	0
ENSG00000232063.2	ENSG00000232063	14	9.06	13.983	7	26.079	3
ENSG00000232064.1	USP9YP33	0	0	0	0	0	0
ENSG00000232065.2	LINC01063	5	4	3	0	0	7
ENSG00000232068.1	ENSG00000232068	0	0	0	0	0	0
ENSG00000232069.1	RPS29P28	0	0	0	0	0	0
ENSG00000232070.9	TMEM253	42	1197.003	397.999	663.996	116	1769
ENSG00000232072.1	ENSG00000232072	0	0	0	0	0	0
ENSG00000232073.1	ENSG00000232073	0	0	0	0	0	0
ENSG00000232075.1	MRPL35P2	0	0	0	0	0	0
ENSG00000232077.2	LINC01031	0	1	1	0	4	0
ENSG00000232079.7	LINC01697	0	4	0	1	0	0
ENSG00000232080.5	ENSG00000232080	0	1	0	0	0	0
ENSG00000232081.1	LARGE-IT1	0	0	0	0	0	0
ENSG00000232082.1	RPS6KA2-IT1	0	0	0	0	1	0
ENSG00000232083.3	RPL31P7	1	0	2.001	0	1	3
ENSG00000232084.5	LINC01104	0	0	0	0	0	0
ENSG00000232085.1	ENSG00000232085	0	0	0	0	0	0
ENSG00000232087.1	HCFC2P1	0	0	1	0	0	0
ENSG00000232089.1	ENSG00000232089	0	0	0	0	0	0
ENSG00000232090.2	POLR2DP1	0	0	0	0	0	0
ENSG00000232091.1	PNLIPP1	0	0	0	0	1	0
ENSG00000232093.1	DCST1-AS1	12	30	27	24	39	31
ENSG00000232096.1	YPEL5P1	0	0	0	0	0	0
ENSG00000232097.1	VPS51P2	0	0	0	0	2	0
ENSG00000232098.3	ZNF584-DT	223.794	110.754	85.055	70.323	191.483	12.456
ENSG00000232100.1	LINC01653	0	0	0	0	0	0
ENSG00000232101.1	ENSG00000232101	0	1	0	0	0	0
ENSG00000232102.1	MTCO3P2	0	0	0	0	0	0
ENSG00000232104.5	RFX3-DT	15	19	2	4	67.01	0
ENSG00000232105.1	RPL32P28	0	0	0	0	0	0
ENSG00000232109.1	VN1R54P	0	0	0	0	0	0
ENSG00000232110.9	ENSG00000232110	0	1	1	1	1.006	1
ENSG00000232111.2	ENSG00000232111	0	0	0	0	0	0
ENSG00000232112.3	TMA7	3552.034	3531.908	3409.071	2858.189	3087.406	8346.02
ENSG00000232113.3	TEX50	0	0	0	0	0	0
ENSG00000232114.1	NPLP1	0	0	0	0	0	0
ENSG00000232115.1	ENSG00000232115	0	0	0	0	0	0
ENSG00000232117.2	LINC00384	0	0	0	0	0	0
ENSG00000232118.2	BACH1-AS1	0	0	1	0	0	0
ENSG00000232119.8	MCTS1	1970.727	1114.691	1380.856	757.817	1345.625	1693.839
ENSG00000232120.1	ENSG00000232120	0	0	0	0	0	0
ENSG00000232121.1	ENSG00000232121	0	0	0	0	0	0
ENSG00000232124.3	ENSG00000232124	0	37	18	11	19.596	5
ENSG00000232125.5	DYTN	0	0	0	0	0	0
ENSG00000232128.1	MTCO3P45	0	0	0	0	0	0
ENSG00000232130.1	ENSG00000232130	0	0	0	0	0	0
ENSG00000232131.1	NCOA7-AS1	0	0	0	0	0	0
ENSG00000232132.1	NDFIP2-AS1	0	0	0	0	0	0
ENSG00000232133.1	IMPDH1P10	0	5.013	1	26	0	2
ENSG00000232134.1	RPS15AP12	10.071	5.107	0	3.521	2.655	3.011
ENSG00000232135.1	ENSG00000232135	0	0	0	0	0	0
ENSG00000232136.2	DUXAP7	0	0	0	0	0	0
ENSG00000232138.1	IFNWP5	0	0	0	0	0	0
ENSG00000232139.6	LINC00867	2	1	0	2	14	0
ENSG00000232140.2	ENSG00000232140	1	0	4	1	2	0
ENSG00000232142.1	RPS25P9	0	0	0	0	0	0
ENSG00000232144.1	PSAT1P2	0	0	0	0	0	0
ENSG00000232145.1	ENSG00000232145	0	0	0	0	0	0
ENSG00000232148.1	FMO11P	0	0	0	0	0	0
ENSG00000232149.1	FERP1	0	0	0	0	0	0
ENSG00000232150.3	ST13P4	6.541	0	3.238	3.21	3.212	2.13
ENSG00000232153.3	ENSG00000232153	0	0	0	0	0	0
ENSG00000232154.2	MTCYBP15	0	0	0	0	0	0
ENSG00000232155.1	ENSG00000232155	0	0	0	0	0	0
ENSG00000232158.1	C11orf98P1	0	0	0	0	0	0
ENSG00000232159.3	RAB9BP1	0	0	0	0	0	0
ENSG00000232160.7	RAP2C-AS1	21	11	24	16	35	8
ENSG00000232161.1	ENSG00000232161	0	0	0	0	0	0
ENSG00000232162.1	USP12-AS1	0	0	0	0	0	0
ENSG00000232163.2	RPLP1P13	0	0	0	0	0	0
ENSG00000232164.1	LINC01873	29.259	2.434	4.157	3.051	18.934	3.003
ENSG00000232165.1	ENSG00000232165	0	0	0	0	0	0
ENSG00000232166.1	ENSG00000232166	1	0	0	0	0	0
ENSG00000232167.1	ENSG00000232167	0	0	0	0	0	0
ENSG00000232168.2	P2RY10BP	0	0	0	0	0	0
ENSG00000232170.6	LINC00708	0	0	0	0	0	0
ENSG00000232172.1	ENSG00000232172	1	1	0	1	0	3
ENSG00000232173.2	OR2H5P	0	0	0	0	0	0
ENSG00000232174.3	ENSG00000232174	0	1	0	0	0	0
ENSG00000232175.1	ENSG00000232175	0	9	8	3	0	2
ENSG00000232176.1	ENSG00000232176	4.002	2	2.001	2	7.827	3
ENSG00000232177.1	MTND4P24	2	5.253	7	10.407	9	15
ENSG00000232179.1	MTATP6P29	0	0	0	0	0	0
ENSG00000232183.1	ENSG00000232183	0	0	0	0	0	0
ENSG00000232184.1	ENSG00000232184	0	0	0	0	0	0
ENSG00000232185.1	CNOT7P2	0	1	0	0	0	0
ENSG00000232186.1	TERF1P7	1.011	0	0	0	1.011	0
ENSG00000232187.1	FTH1P7	32.437	48.448	25.489	34.855	21.059	44.267
ENSG00000232188.1	ENSG00000232188	0	0	0	0	0	0
ENSG00000232190.3	LINC02181	0	1	0	0	0	0
ENSG00000232192.1	KIF26B-AS1	0	0	0	0	1	0
ENSG00000232193.1	ENSG00000232193	0	0	0	0	0	0
ENSG00000232194.1	ENSG00000232194	1	0	0	0	0	0
ENSG00000232195.1	TOMM22P2	0	0	0	0	0	0
ENSG00000232197.3	ENSG00000232197	0	0	0	0	1	0
ENSG00000232198.2	MTCO2P34	0	0	0	0	0	0
ENSG00000232199.1	RPL3P8	0	0	1	0	0	2
ENSG00000232200.2	ENSG00000232200	0	0	0	0	0	0
ENSG00000232202.1	CHORDC1P1	0	0	0	0	2.003	0
ENSG00000232203.3	SLC25A6P2	0	0	2.001	1.001	0	0
ENSG00000232204.1	TET1P1	0	0	0	0	0	0
ENSG00000232205.1	CDY18P	0	0	0	0	0	0
ENSG00000232208.2	ENSG00000232208	0	0	0	0	0	0
ENSG00000232211.1	ENSG00000232211	0	0	0	0	0	0
ENSG00000232212.1	LINC01701	0	1	0	0	0	0
ENSG00000232215.2	OR2L6P	0	0	0	0	0	0
ENSG00000232216.1	IGHV3-43	16	145.13	890.336	525.107	1033.104	573.9
ENSG00000232217.1	FTLP8	0	0	0	0	0	0
ENSG00000232218.1	ENSG00000232218	0	0	0	0	0	0
ENSG00000232220.2	MYADM-AS2	0	0	1	0	0	0
ENSG00000232223.1	CNN2P10	0	0	0	0	0	0
ENSG00000232225.6	LINC01047	0	0	0	0	0	0
ENSG00000232226.2	ARSFP1	0	0	1	0	0	0
ENSG00000232227.5	ENSG00000232227	0	0	0	0	0	0
ENSG00000232228.1	RPL36AP16	0	0	3.003	0	2.002	1.001
ENSG00000232229.8	LINC00865	121	76	30	26	58	37
ENSG00000232230.1	TPM4P1	0	0	0	0	0	0
ENSG00000232233.1	LINC02043	0	2.736	0	0	0	1.004
ENSG00000232234.4	ENSG00000232234	1	6.645	0	3	1	1.098
ENSG00000232235.1	CDY3P	0	0	0	0	0	0
ENSG00000232237.5	ASCL5	4	0	10	1	2	1
ENSG00000232238.1	RPS29P8	0	1	1	2	0	2
ENSG00000232239.2	RBPJP5	0	0	0	0	0	0
ENSG00000232240.2	ENSG00000232240	0	0	0	0	0	0
ENSG00000232241.1	DYNLT3P1	0	0	0	0	0	0
ENSG00000232242.2	ZYG11AP1	0	0	0	0	0	0
ENSG00000232245.1	ENSG00000232245	0	0	0	0	0	0
ENSG00000232249.1	ENSG00000232249	0	0	0	0	0	0
ENSG00000232252.1	ENSG00000232252	0	0	0	0	0	0
ENSG00000232254.1	CSF2RBP1	0	0	0	0	0	0
ENSG00000232258.7	TMEM114	0	0	0	0	0	0
ENSG00000232259.1	ENSG00000232259	0	1	0	0	0	0
ENSG00000232260.2	BTF3L4P1	0	0	0	0	0	0
ENSG00000232261.1	ENSG00000232261	0	0	0	0	0	0
ENSG00000232263.1	KRTAP25-1	0	0	0	0	0	0
ENSG00000232265.8	LINC02805	11	16	22	3	3	12
ENSG00000232267.1	ACTR3P2	0	0	0	0	0	0
ENSG00000232268.8	OR52I1	0	0	0	0	0	0
ENSG00000232271.1	ENSG00000232271	0	0	0	0	0	0
ENSG00000232273.1	FTH1P1	3.004	4.051	0	1.035	3.135	0
ENSG00000232277.1	SLC30A6P1	0	0	0	0	0	0
ENSG00000232281.2	IFNWP15	0	0	0	0	0	0
ENSG00000232282.1	MTND1P32	0	0	0	0	0	0
ENSG00000232283.1	HSD17B3-AS1	0	0	0	0	0	0
ENSG00000232284.9	GNG12-AS1	3	92	9	21	16	137
ENSG00000232285.1	ELOBP3	0	0	0	0	0	0
ENSG00000232286.1	ENSG00000232286	0	0	0	0	0	0
ENSG00000232287.2	SLC6A1-AS1	0	0	0	0	0	0
ENSG00000232290.1	ENSG00000232290	0	0	0	0	0	0
ENSG00000232292.1	ALDH7A1P2	0	0	0	0	0	0
ENSG00000232293.2	PAICSP7	0	0	0	0	0	0
ENSG00000232294.6	ENSG00000232294	1	0	0	0	0	0
ENSG00000232296.1	ENSG00000232296	0	0	0	0	0	0
ENSG00000232298.2	GRHL3-AS1	0	0	0	0	1	0
ENSG00000232299.1	ENSG00000232299	0	0	0	0	0	0
ENSG00000232300.1	FAM215B	6	6	0	2	14	0
ENSG00000232301.3	LNCPRESS1	0	0	0	0	0	0
ENSG00000232303.2	DFFBP1	5	5	2	1	10	1
ENSG00000232305.1	CLCP1	0	0	0	0	0	0
ENSG00000232306.2	ENSG00000232306	0	3	1	0	6	1
ENSG00000232307.1	DAOA-AS1	0	0	0	0	0	0
ENSG00000232309.2	ENSG00000232309	0	0	0	0	0	0
ENSG00000232310.10	LINC03002	1	5	5	2	3	5
ENSG00000232314.1	PSMC1P13	0	0	0	0	0	0
ENSG00000232316.2	LINC02518	0	0	0	0	1	0
ENSG00000232320.6	MXRA7P1	0	0	0	0	0	0
ENSG00000232325.4	ENSG00000232325	0	0	0	0	1	0
ENSG00000232327.4	ENSG00000232327	0	0	0	0	0	0
ENSG00000232328.3	ENSG00000232328	0	0	0	0	0	0
ENSG00000232332.1	ARL5AP5	1.015	0	1.005	0	0	0
ENSG00000232333.1	RPS27AP2	7.193	4.01	0	0	1.002	5.013
ENSG00000232334.1	ENSG00000232334	1	0	0	0	2	0
ENSG00000232335.1	ENSG00000232335	0	0	0	0	0	0
ENSG00000232337.1	ENSG00000232337	0	0	0	0	0	0
ENSG00000232341.2	RPL4P2	0	0	3.002	0	1	0
ENSG00000232342.7	ENSG00000232342	0	0	0	0	0	0
ENSG00000232344.2	ENSG00000232344	0	0	0	0	2	0
ENSG00000232346.1	ENSG00000232346	3.912	0	5.264	2.792	2.027	8.348
ENSG00000232347.1	ENSG00000232347	1.012	1.026	0	2.075	0	3.02
ENSG00000232349.2	YBX1P7	0	0	0	0	0	0
ENSG00000232350.1	ENSG00000232350	0	0	0	0	0	0
ENSG00000232352.3	SEMA3B-AS1	4	4	15	8	11	24
ENSG00000232353.5	ENSG00000232353	0	0	0	0	0	0
ENSG00000232354.8	VIPR1-AS1	0	0	0	0	1	0
ENSG00000232355.2	ENSG00000232355	0	0	0	0	0	0
ENSG00000232358.1	ENSG00000232358	0	0	0	1	0	0
ENSG00000232359.1	ENSG00000232359	0	0	0	0	0	0
ENSG00000232360.1	ENSG00000232360	0	0	0	0	0	0
ENSG00000232361.3	TRPC6P3	0	0	0	0	0	0
ENSG00000232362.1	ATP5MGP2	0	1	2	0	0	4
ENSG00000232363.1	ENSG00000232363	0	0	0	0	0	0
ENSG00000232366.1	VDAC1P9	0	0	0	0	0	0
ENSG00000232368.1	FTLP2	4.022	7.034	10.049	7.053	7.022	12.039
ENSG00000232369.1	PPIAP35	2.17	0	0	0	3	0
ENSG00000232370.1	BAG1P1	0	0	0	0	0	0
ENSG00000232373.2	MTCYBP3	1	1	0	0	0	0
ENSG00000232374.5	GPR79	0	0	0	0	0	0
ENSG00000232375.1	ENSG00000232375	0	1	0	0	0	0
ENSG00000232377.1	ENSG00000232377	0	0	0	1	0	0
ENSG00000232378.1	RPL29P28	0	0	0	0	0	0
ENSG00000232379.1	RPL22P23	0	0	0	0	0	0
ENSG00000232380.1	ZDHHC20P4	1.017	0	0	1.01	0	0
ENSG00000232381.1	OR52U1P	0	0	0	0	0	0
ENSG00000232382.2	OR5K1	0	0	0	0	0	0
ENSG00000232383.1	ENSG00000232383	0	1	1.052	0	0	3
ENSG00000232385.2	RPS3AP25	1.077	3.149	2.062	2.025	8.426	12.659
ENSG00000232386.9	ENSG00000232386	5	1	13.317	4.688	7.257	1
ENSG00000232387.2	SKA2P1	1.086	0	0	0	0	0
ENSG00000232388.5	SMIM26	1095.291	751.222	1622.101	587.682	717.064	2098.575
ENSG00000232389.1	ENSG00000232389	1.007	1.003	0	0	1.002	1
ENSG00000232390.3	NDUFA5P1	0	0	0	0	0	0
ENSG00000232391.1	RANP2	0	0	0	0	0	0
ENSG00000232392.1	GOT2P7	0	0	0	0	0	0
